NIVEL_ADMINISTRATIVO,GEO_COD,GEO_COD_DSG,POP_RESIDENTE_M,POP_RESIDENTE_F,POP_PRESENTE_M,POP_PRESENTE_F,POP_ATIVA_M,POP_ATIVA_F,POP_EMPREGADA_M,POP_EMPREGADA_F,POP_DESEMPREGADA_M,POP_DESEMPREGADA_F,TAXA_DESEMPREGO_M,TAXA_DESEMPREGO_F,POP_EMPREGADA_SET_PRIMARIO,POP_EMPREGADA_SET_SECUNDARIO,POP_EMPREGADA_SET_TERCIARIO,POP_DESEMPREGADA_PROC_1_EMP_M,POP_DESEMPREGADA_PROC_1_EMP_F,POP_DESEMPREGADA_PROC_NOVO_EMP_M,POP_DESEMPREGADA_PROC_NOVO_EMP_F,DENSIDADE_TOTAL,DENSIDADE_TOTAL_M,DENSIDADE_TOTAL_F,IDADE_MEDIA,M_0_14,M_15_24,M_25_64,M_65_74,M_75,F_0_14,F_15_24,F_25_64,F_65_74,F_75,COD_DISTRITO_INE,COD_CONCELHO_INE,COD_FREGUESIA_INE
6,171417,Mouçós,1494,1557,1449,1540,676,560,632,516,44,44,6.5090000000000003,7.8570000000000002,27,317,804,2,10,42,34,129.59999999999999,63.5,66.200000000000003,42.039999999999999,269,153,834,127,111,214,147,849,161,186,19,282,3875
6,171418,Nogueira,258,287,254,284,117,85,110,82,7,3,5.9829999999999997,3.5289999999999999,97,13,82,3,2,4,1,108,51.100000000000001,56.899999999999999,47.619999999999997,33,29,132,32,32,26,25,140,49,47,19,282,3876
6,171421,Pena,226,257,216,246,90,63,78,56,12,7,13.333,11.111000000000001,11,24,99,0,1,12,6,34.799999999999997,16.300000000000001,18.5,47.520000000000003,25,19,127,28,27,35,21,122,40,39,19,282,3878
6,180106,Folgosa,212,216,199,198,103,57,85,46,18,11,17.475999999999999,19.297999999999998,21,49,61,4,7,14,4,89.099999999999994,44.100000000000001,45,45.270000000000003,33,14,118,27,20,26,25,108,36,21,20,283,3894
6,180113,Santo Adrião,35,46,34,45,17,12,17,11,0,1,0,8.3330000000000002,10,5,13,0,0,0,1,23.5,10.1,13.300000000000001,41.859999999999999,6,2,22,2,3,11,2,22,10,1,20,283,3901
6,180718,Segões,50,51,41,46,16,16,15,14,1,2,6.25,12.5,2,8,19,0,0,1,2,29.800000000000001,14.800000000000001,15.1,51.329999999999998,5,9,21,7,8,3,2,24,11,11,20,289,4013
6,181201,Antas,85,99,84,95,31,15,28,13,3,2,9.6769999999999996,13.333,6,9,26,1,1,2,1,9.6999999999999993,4.5,5.2000000000000002,53.93,9,5,40,19,12,8,5,39,23,24,20,294,4060
6,181206,Penedono,478,529,437,508,240,201,228,167,12,34,5,16.914999999999999,45,83,267,5,20,7,14,44,20.899999999999999,23.100000000000001,41.810000000000002,95,54,253,40,36,83,43,274,58,71,20,294,4065
6,181502,Ervedosa do Douro,612,682,583,660,318,215,298,186,20,29,6.2889999999999997,13.488,264,47,173,5,7,15,22,32.200000000000003,15.199999999999999,17,43.640000000000001,88,77,325,67,55,97,86,312,89,98,20,297,4094
6,181505,Paredes da Beira,313,316,296,298,169,91,158,80,11,11,6.5090000000000003,12.087999999999999,99,65,74,4,3,7,8,30.600000000000001,15.199999999999999,15.4,44.299999999999997,36,36,181,32,28,37,41,157,45,36,20,297,4097
6,181804,Cunha,159,151,145,141,75,40,71,36,4,4,5.3330000000000002,10,19,30,58,2,2,2,2,18.199999999999999,9.3000000000000007,8.9000000000000004,45.520000000000003,17,29,79,15,19,14,23,70,20,24,20,300,4141
6,181805,Escurquela,68,70,64,61,24,25,21,21,3,4,12.5,16,15,8,19,0,0,3,4,16.100000000000001,7.9000000000000004,8.1999999999999993,47.649999999999999,11,12,29,7,9,3,7,33,9,18,20,300,4142
6,181814,Quintela,133,161,137,162,65,55,61,52,4,3,6.1539999999999999,5.4550000000000001,30,24,59,0,1,4,2,21.399999999999999,9.6999999999999993,11.699999999999999,48.649999999999999,15,19,57,20,22,18,18,72,18,35,20,300,4151
6,181815,Sarzeda,252,278,240,270,126,71,122,58,4,13,3.1749999999999998,18.309999999999999,20,74,86,0,9,4,4,25.899999999999999,12.300000000000001,13.6,45.039999999999999,32,26,127,44,23,38,38,129,42,31,20,300,4152
6,181902,Arcos,109,124,102,126,41,30,37,22,4,8,9.7560000000000002,26.667000000000002,9,13,37,1,1,3,7,29.300000000000001,13.699999999999999,15.6,46.770000000000003,10,12,59,13,15,12,14,60,19,19,20,301,4156
6,182003,Granja Nova,186,210,136,164,91,70,85,65,6,5,6.593,7.1429999999999998,14,30,106,0,0,6,5,77.099999999999994,36.200000000000003,40.899999999999999,43.689999999999998,26,24,98,21,17,28,23,107,23,29,20,302,4174
6,182006,São João de Tarouca,290,316,277,306,129,74,120,59,9,15,6.9770000000000003,20.27,23,57,99,0,4,9,11,32.600000000000001,15.6,17,46.740000000000002,38,21,167,33,31,41,22,164,42,47,20,302,4177
6,182010,Vila Chã da Beira,85,85,65,73,36,23,33,17,3,6,8.3330000000000002,26.087,4,17,29,0,3,3,3,20.199999999999999,10.1,10.1,45.539999999999999,10,10,45,8,12,11,8,41,10,15,20,302,4181
6,40115,Vale Pereiro,32,32,30,32,7,8,7,6,0,2,0,25,6,0,7,0,0,0,2,7.0999999999999996,3.6000000000000001,3.6000000000000001,52.079999999999998,2,4,15,4,7,2,,19,4,7,5,66,994
6,40117,Valverde,48,59,44,55,15,3,13,3,2,0,13.333,0,4,5,7,0,0,2,0,8.5,3.7999999999999998,4.7000000000000002,49.350000000000001,4,6,19,6,13,13,4,18,14,10,5,66,996
6,40204,Baçal,243,241,243,239,103,84,95,77,8,7,7.7670000000000003,8.3330000000000002,20,39,113,4,3,4,4,17.100000000000001,8.5999999999999996,8.5,51.090000000000003,32,18,114,45,34,16,22,117,34,52,5,67,1003
6,40209,Castro de Avelãs,229,231,223,223,105,110,96,97,9,13,8.5709999999999997,11.818,15,23,155,0,2,9,11,34.100000000000001,17,17.100000000000001,47.93,28,19,121,42,19,20,19,136,30,26,5,67,1010
6,40213,Espinhosela,130,114,126,111,48,30,43,24,5,6,10.417,20,15,17,35,2,2,3,4,6.5999999999999996,3.5,3.1000000000000001,57.609999999999999,7,10,58,26,29,4,7,48,20,35,5,67,1014
6,40226,Outeiro,152,149,150,148,30,16,28,15,2,1,6.6669999999999998,6.25,10,6,27,2,0,0,1,7.4000000000000004,3.7000000000000002,3.6000000000000001,65.760000000000005,3,9,49,31,60,5,2,45,25,72,5,67,1027
6,40245,Bragança (Sé),8452,9461,8607,10000,4368,4727,3934,4295,434,432,9.9359999999999999,9.1389999999999993,78,1202,6949,97,136,337,296,1671.0999999999999,788.5,882.60000000000002,40.409999999999997,1320,1018,4934,701,479,1272,1076,5560,779,774,5,67,1005
6,40248,Sortes,138,158,130,157,52,41,48,35,4,6,7.6920000000000002,14.634,16,27,40,1,1,3,5,13.9,6.5,7.4000000000000004,50.509999999999998,12,15,65,23,23,16,13,69,21,39,5,67,1047
6,40515,Grijó,172,199,172,202,69,58,62,53,7,5,10.145,8.6210000000000004,5,31,79,0,1,7,4,41.700000000000003,19.300000000000001,22.300000000000001,49.890000000000001,19,23,85,25,20,19,11,91,33,45,5,70,1088
6,40608,Miranda do Douro,1084,1170,1063,1174,545,551,500,484,45,67,8.2569999999999997,12.16,28,127,829,14,14,31,53,63.5,30.5,32.899999999999999,43.75,165,105,604,101,109,140,123,632,124,151,5,71,1120
6,40609,Palaçoulo,284,270,263,252,127,88,121,80,6,8,4.7240000000000002,9.0909999999999993,22,98,81,1,3,5,5,13.1,6.7000000000000002,6.4000000000000004,47.299999999999997,34,30,140,38,42,27,32,126,32,53,5,71,1121
6,40725,Pereira,64,126,59,96,27,33,23,30,4,3,14.815,9.0909999999999993,6,7,40,0,0,4,3,26.199999999999999,8.8000000000000007,17.399999999999999,45.460000000000001,4,5,34,9,12,13,37,45,17,14,5,72,1153
6,40731,Vale de Asnes,134,137,133,136,23,12,22,11,1,1,4.3479999999999999,8.3330000000000002,10,8,15,0,0,1,1,12.699999999999999,6.2999999999999998,6.4000000000000004,48.799999999999997,18,9,67,21,19,18,10,67,17,25,5,72,1159
6,40804,Brunhoso,107,109,105,106,51,26,41,15,10,11,19.608000000000001,42.308,15,18,23,2,5,8,6,10.4,5.0999999999999996,5.2000000000000002,44.469999999999999,11,10,64,12,10,19,10,53,9,18,5,73,1169
6,40805,Brunhozinho,42,44,41,42,14,6,13,6,1,0,7.1429999999999998,0,7,2,10,0,0,1,0,5.5,2.7000000000000002,2.7999999999999998,56.100000000000001,4,1,19,11,7,2,5,13,13,11,5,73,1170
6,40808,Castro Vicente,162,175,152,171,79,33,72,16,7,17,8.8610000000000007,51.515000000000001,42,15,31,3,10,4,7,9.6999999999999993,4.7000000000000002,5,50.539999999999999,17,11,90,17,27,14,17,76,28,40,5,73,1173
6,40816,Sanhoane,67,59,65,58,28,13,27,12,1,1,3.5709999999999997,7.6920000000000002,19,5,15,0,1,1,0,9.9000000000000004,5.2999999999999998,4.7000000000000002,53.719999999999999,3,3,33,15,13,5,5,25,15,9,5,73,1181
6,40824,Valverde,66,67,65,66,23,9,23,9,0,0,0,0,13,1,18,0,0,0,0,5.5,2.7000000000000002,2.7999999999999998,59.579999999999998,4,2,29,10,21,2,2,25,16,22,5,73,1189
6,41104,Avelanoso,72,76,81,83,26,19,24,18,2,1,7.6920000000000002,5.2629999999999999,12,8,22,1,0,1,1,5.0999999999999996,2.5,2.6000000000000001,58.020000000000003,3,5,33,13,18,4,6,27,17,22,5,76,1233
6,41106,Campo de Víboras,71,84,68,79,33,30,32,25,1,5,3.0299999999999998,16.667000000000002,17,7,33,0,0,1,5,6.2000000000000002,2.8999999999999999,3.3999999999999999,55.509999999999998,2,6,34,10,19,8,5,36,12,23,5,76,1235
6,41109,Pinelo,105,117,95,110,28,18,28,17,0,1,0,5.556,9,8,28,0,0,0,1,6.7000000000000002,3.2000000000000002,3.6000000000000001,60,9,3,43,24,26,5,4,39,31,38,5,76,1238
6,41112,Vale de Frades,80,80,81,77,17,13,15,7,2,6,11.765000000000001,46.154000000000003,9,2,11,0,3,2,3,4,2,2,64.859999999999999,2,3,19,21,35,3,4,20,21,32,5,76,1241
6,41206,Edral,94,104,94,104,31,19,28,12,3,7,9.6769999999999996,36.841999999999999,11,14,15,1,5,2,2,7.5999999999999996,3.6000000000000001,4,55.509999999999998,6,2,50,16,20,11,6,42,23,22,5,77,1249
6,41212,Montouto,53,57,51,57,11,5,10,3,1,2,9.0909999999999993,40,4,5,4,1,0,0,2,4.0999999999999996,2,2.1000000000000001,56.359999999999999,4,5,20,9,15,4,4,19,14,16,5,77,1255
6,41213,Nunes,64,70,63,70,19,17,18,15,1,2,5.2629999999999999,11.765000000000001,9,5,19,0,0,1,2,17.399999999999999,8.3000000000000007,9.0999999999999996,53.719999999999999,7,6,27,12,12,3,5,34,16,12,5,77,1256
6,41216,Penhas Juntas,128,127,127,125,21,13,20,10,1,3,4.7620000000000005,23.077000000000002,7,8,15,0,0,1,3,9.6999999999999993,4.9000000000000004,4.7999999999999998,46.109999999999999,25,9,61,16,17,20,15,47,16,29,5,77,1259
6,41219,Rebordelo,323,295,299,287,104,64,98,54,6,10,5.7690000000000001,15.625,22,45,85,1,5,5,5,29.300000000000001,15.300000000000001,14,51.329999999999998,30,34,151,51,57,19,30,134,52,60,5,77,1262
6,41220,Santa Cruz,25,32,23,29,12,5,11,3,1,2,8.3330000000000002,40,9,0,5,1,1,0,1,5.4000000000000004,2.2999999999999998,3,57.670000000000002,2,2,12,5,4,2,2,11,5,12,5,77,1263
6,170313,Faiões,424,449,418,437,199,138,175,118,24,20,12.06,14.493,16,62,215,4,6,20,14,108,52.399999999999999,55.5,45.460000000000001,48,46,237,54,39,60,41,233,60,55,19,271,3667
6,170329,Santa Leocádia,148,176,149,177,53,23,45,16,8,7,15.093999999999999,30.434999999999999,27,14,20,2,6,6,1,24.699999999999999,11.300000000000001,13.4,53.659999999999997,11,11,76,27,23,12,13,79,35,37,19,271,3685
6,170331,Santo Estêvão,291,316,285,314,123,83,102,76,21,7,17.073,8.4339999999999993,14,38,126,3,1,18,6,70,33.600000000000001,36.399999999999999,47.25,43,28,148,47,25,39,15,159,55,48,19,271,3688
6,170339,Travancas,179,223,167,210,62,29,56,26,6,3,9.6769999999999996,10.345000000000001,37,11,34,3,0,3,3,30.100000000000001,13.4,16.699999999999999,54.460000000000001,13,14,87,29,36,19,17,92,45,50,19,271,3696
6,170343,Vila Verde da Raia,464,529,433,495,215,178,187,135,28,43,13.023,24.157,11,71,240,6,20,22,23,101.59999999999999,47.5,54.100000000000001,45.200000000000003,60,52,264,60,28,54,61,273,62,79,19,271,3700
6,170344,Vilar de Nantes,970,1114,915,1068,480,437,429,396,51,41,10.625,9.3819999999999997,17,146,662,9,14,42,27,286.5,133.30000000000001,153.09999999999999,44.710000000000001,128,98,534,114,96,135,137,590,113,139,19,271,3701
6,170601,Cabril,265,288,251,267,100,63,94,52,6,11,6,17.460000000000001,31,50,65,1,5,5,6,7.2000000000000002,3.5,3.7999999999999998,50.799999999999997,27,28,126,39,45,26,19,133,40,70,19,274,3722
6,170606,Covelães,69,66,63,58,29,16,28,15,1,1,3.448,6.25,12,3,28,0,0,1,1,6.7000000000000002,3.3999999999999999,3.2999999999999998,54.82,5,4,37,9,14,3,4,30,15,14,19,274,3727
6,170607,Covelo do Gerês,99,95,95,92,43,15,36,11,7,4,16.279,26.667000000000002,6,22,19,0,2,7,2,18,9.1999999999999993,8.8000000000000007,48.07,10,14,47,12,16,8,12,45,19,11,19,274,3728
6,170611,Fiães do Rio,36,40,34,41,8,5,4,5,4,0,50,0,1,4,4,3,0,1,0,12.6,6,6.5999999999999996,52.5,1,5,16,8,6,4,2,17,13,4,19,274,3732
6,170612,Gralhas,98,110,109,118,31,15,29,12,2,3,6.452,20,16,5,20,0,1,2,2,9.5999999999999996,4.5,5.0999999999999996,61.619999999999997,4,,46,31,17,3,2,44,34,27,19,274,3733
6,170615,Montalegre,856,960,812,927,422,411,391,370,31,41,7.3460000000000001,9.9759999999999991,21,82,658,15,14,16,27,91.700000000000003,43.200000000000003,48.5,44.469999999999999,112,99,472,89,84,116,110,498,99,137,19,274,3736
6,170623,Pitões das Junias,67,94,62,83,39,34,36,31,3,3,7.6920000000000002,8.8239999999999998,38,10,19,0,1,3,2,4.7999999999999998,2,2.7999999999999998,49.729999999999997,5,7,39,11,5,6,12,45,14,17,19,274,3744
6,170634,Viade de Baixo,347,328,339,325,109,66,105,64,4,2,3.6699999999999999,3.0299999999999998,27,40,102,2,0,2,2,15.699999999999999,8.0999999999999996,7.5999999999999996,48.369999999999997,46,34,177,34,56,37,28,152,51,60,19,274,3754
6,170704,Jou,328,326,311,307,131,54,106,43,25,11,19.084,20.370000000000001,47,33,69,2,2,23,9,17.5,8.8000000000000007,8.6999999999999993,54.170000000000002,33,25,154,63,53,19,15,140,70,82,19,275,3760
6,171213,Lebução,277,285,277,283,69,43,68,42,1,1,1.4490000000000001,2.3260000000000001,9,14,87,1,1,0,0,39.100000000000001,19.300000000000001,19.800000000000001,46.899999999999999,53,26,128,28,42,28,33,127,41,56,19,280,3822
6,171216,Possacos,211,235,201,228,100,41,93,33,7,8,7,19.512,35,39,52,1,4,6,4,34.100000000000001,16.100000000000001,18,51.030000000000001,11,28,113,32,27,17,25,104,42,47,19,280,3825
6,171222,São João da Corveira,247,290,231,274,110,43,98,34,12,9,10.909000000000001,20.93,40,37,55,2,4,10,5,33.899999999999999,15.6,18.300000000000001,51.799999999999997,18,22,127,48,32,16,27,148,53,46,19,280,3831
6,171305,Capeludos,200,240,199,233,76,26,68,19,8,7,10.526,26.923000000000002,32,21,34,3,4,5,3,20.5,9.3000000000000007,11.199999999999999,55.100000000000001,11,15,103,42,29,14,22,99,51,54,19,281,3845
6,90610,Moimenta da Serra,292,360,283,354,93,87,85,82,8,5,8.6020000000000003,5.7469999999999999,9,35,123,1,1,7,4,100.8,45.200000000000003,55.700000000000003,48.829999999999998,48,24,148,42,30,48,26,162,46,78,10,140,1930
6,90615,Rio Torto,204,259,195,244,106,109,97,98,9,11,8.4909999999999997,10.092000000000001,50,47,98,3,5,6,6,54.200000000000003,23.899999999999999,30.300000000000001,50.75,18,30,102,23,31,23,16,116,44,60,10,140,1935
6,91207,Loriga,521,532,493,511,223,183,190,145,33,38,14.798,20.765000000000001,4,106,225,4,11,29,27,29.100000000000001,14.4,14.699999999999999,51.299999999999997,33,56,289,81,62,32,46,278,78,98,10,146,2090
6,91215,Santa Marinha,490,501,442,474,200,185,162,139,38,46,19,24.864999999999998,16,108,177,3,8,35,38,117.7,58.200000000000003,59.5,48.770000000000003,56,53,254,68,59,32,45,254,83,87,10,146,2098
6,91224,Travancinha,219,253,212,245,112,95,99,82,13,13,11.606999999999999,13.683999999999999,6,109,66,2,3,11,10,37.899999999999999,17.600000000000001,20.300000000000001,47.609999999999999,24,29,108,21,37,28,26,123,35,41,10,146,2107
6,90217,Miuzela,187,181,177,174,61,43,54,36,7,7,11.475,16.279,10,25,55,1,2,6,5,26.5,13.5,13,51.670000000000002,21,18,92,29,27,11,16,72,37,45,10,136,1851
6,90219,Nave de Haver,158,200,152,195,31,30,27,28,4,2,12.903,6.6669999999999998,7,16,32,0,1,4,1,8.6999999999999993,3.7999999999999998,4.9000000000000004,63.920000000000002,9,8,56,38,47,8,2,65,41,84,10,136,1853
6,90221,Parada,58,56,56,55,18,16,17,14,1,2,5.556,12.5,3,9,19,1,1,0,1,9.0999999999999996,4.5999999999999996,4.4000000000000004,57.090000000000003,2,3,31,14,8,1,3,24,14,14,10,136,1855
6,90227,Vale da Mula,97,85,96,85,41,31,33,26,8,5,19.512,16.129000000000001,20,10,29,2,1,6,4,11.1,5.9000000000000004,5.2000000000000002,54.329999999999998,9,7,49,13,19,2,5,44,17,17,10,136,1860
6,90306,Forno Telheiro,347,388,330,384,186,149,174,132,12,17,6.452,11.409000000000001,25,116,165,0,3,12,14,35.399999999999999,16.699999999999999,18.699999999999999,46.859999999999999,45,29,195,29,49,41,43,194,41,69,10,137,1872
6,90411,Penha de Águia,48,63,44,62,28,21,25,19,3,2,10.714,9.5240000000000009,33,5,6,0,0,3,2,7.4000000000000004,3.2000000000000002,4.2000000000000002,61.289999999999999,2,,22,14,10,3,3,18,21,18,10,138,1896
6,90414,Vale de Afonsinho,41,42,40,42,13,7,10,7,3,0,23.077000000000002,0,2,7,8,0,0,3,0,6.2999999999999998,3.1000000000000001,3.2000000000000002,55.630000000000003,1,5,19,11,5,1,,24,6,11,10,138,1899
6,90701,Adão,110,123,107,122,47,45,43,40,4,5,8.5109999999999992,11.111000000000001,2,21,60,0,1,4,4,11.199999999999999,5.2999999999999998,5.9000000000000004,54.640000000000001,9,7,52,20,22,7,7,59,18,32,10,141,1941
6,90730,Pêra do Moço,400,431,385,413,200,161,170,137,30,24,15,14.907,8,81,218,3,6,27,18,40.299999999999997,19.399999999999999,20.899999999999999,46.299999999999997,44,38,228,45,45,57,35,221,38,80,10,141,1974
6,90733,Pousada,52,66,49,64,19,17,13,14,6,3,31.579000000000001,17.646999999999998,1,5,21,0,0,6,3,9.1999999999999993,4,5.0999999999999996,58.359999999999999,4,3,21,8,16,2,5,22,16,21,10,141,1977
6,90735,Ribeira dos Carinhos,51,57,52,54,19,22,19,17,0,5,0,22.727,4,11,21,0,1,0,4,11.9,5.5999999999999996,6.2999999999999998,53.780000000000001,1,10,20,14,6,2,2,28,12,13,10,141,1979
6,90737,Rochoso,107,157,105,158,38,32,36,25,2,7,5.2629999999999999,21.875,3,15,43,0,1,2,6,13.699999999999999,5.5999999999999996,8.1999999999999993,58.880000000000003,7,6,43,23,28,13,13,44,29,58,10,141,1981
6,90740,Jarmelo (São Pedro),91,93,86,90,32,21,29,19,3,2,9.375,9.5240000000000009,9,5,34,1,0,2,2,8.8000000000000007,4.4000000000000004,4.4000000000000004,61.82,4,5,32,22,28,5,3,26,26,33,10,141,1965
6,90745,Trinta,201,205,195,199,85,81,70,62,15,19,17.646999999999998,23.457000000000001,0,60,72,2,4,13,15,53.200000000000003,26.300000000000001,26.800000000000001,47.759999999999998,23,23,100,34,21,25,17,97,31,35,10,141,1986
6,90912,Poço do Canto,213,230,199,225,83,53,77,47,6,6,7.2290000000000001,11.321,44,32,48,3,4,3,2,27.300000000000001,13.1,14.199999999999999,52.380000000000003,26,21,101,32,33,14,18,101,37,60,10,143,2011
6,90913,Prova,83,104,84,105,29,27,27,24,2,3,6.8970000000000002,11.111000000000001,10,10,31,0,1,2,2,13.5,6,7.5,51.649999999999999,9,9,38,15,12,6,10,43,23,22,10,143,2012
6,91004,Bogalhal,16,21,16,20,4,1,4,0,0,1,0,100,2,0,2,0,0,0,1,2.2000000000000002,0.90000000000000002,1.2,59.590000000000003,1,2,4,4,5,1,1,9,7,3,10,144,2019
6,91006,Cerejo,67,65,69,62,24,12,21,6,3,6,12.5,50,13,9,5,2,2,1,4,18.899999999999999,9.5999999999999996,9.3000000000000007,60.229999999999997,2,4,28,17,16,3,3,18,21,20,10,144,2021
6,91009,Ervedosa,83,107,84,105,26,26,26,24,0,2,0,7.6920000000000002,26,7,17,0,2,0,0,14.800000000000001,6.5,8.3000000000000007,56.520000000000003,9,6,32,17,19,4,11,41,24,27,10,144,2024
6,91012,Lamegal,128,125,112,111,68,39,62,34,6,5,8.8239999999999998,12.821,27,33,36,2,1,4,4,11.5,5.7999999999999998,5.7000000000000002,55.289999999999999,8,11,63,21,25,6,10,47,24,38,10,144,2027
6,91014,Manigoto,88,98,79,89,48,30,46,30,2,0,4.1669999999999998,0,35,15,26,0,0,2,0,11.699999999999999,5.5,6.2000000000000002,56.299999999999997,8,7,44,13,16,3,7,36,18,34,10,144,2029
6,91022,Santa Eufémia,83,89,72,84,25,16,21,13,4,3,16,18.75,6,6,22,0,0,4,3,14,6.7999999999999998,7.2999999999999998,58.490000000000002,7,3,34,15,24,1,12,30,19,27,10,144,2037
6,91116,Lajeosa,84,117,85,118,16,14,12,12,4,2,25,14.286,3,5,16,0,0,4,2,12.199999999999999,5.0999999999999996,7.0999999999999996,67.290000000000006,2,2,26,19,35,3,2,28,29,55,10,145,2058
6,91117,Lomba,29,28,29,28,8,3,8,3,0,0,0,0,2,3,6,0,0,0,0,14.9,7.5999999999999996,7.2999999999999998,58.82,1,2,9,11,6,1,3,8,11,5,10,145,2059
6,91121,Pena Lobo,72,69,67,66,22,10,20,9,2,1,9.0909999999999993,10,7,7,15,0,0,2,1,9.5999999999999996,4.9000000000000004,4.7000000000000002,58.82,1,3,39,18,11,1,4,27,12,25,10,145,2063
6,91129,Ruvina,46,66,45,57,18,12,15,9,3,3,16.667000000000002,25,1,9,14,3,3,0,0,13.9,5.7000000000000002,8.1999999999999993,49.100000000000001,4,5,23,7,7,8,13,18,12,15,10,145,2071
6,91135,Vale das Éguas,17,22,17,21,5,0,4,0,1,0,20,0,1,1,2,0,0,1,0,11.1,4.7999999999999998,6.2999999999999998,67.739999999999995,,,6,6,5,,,5,10,7,10,145,2077
6,91139,Vila do Touro,84,99,81,96,24,14,22,14,2,0,8.3330000000000002,0,1,9,26,0,0,2,0,7.9000000000000004,3.6000000000000001,4.2999999999999998,65.140000000000001,1,3,35,16,29,2,2,29,24,42,10,145,2081
6,91320,Souto Maior,62,69,62,69,30,20,27,19,3,1,10,5,3,14,29,0,0,3,1,21.399999999999999,10.1,11.300000000000001,51.109999999999999,5,7,36,4,10,3,6,34,9,17,10,147,2129
6,91323,Torre do Terrenho,68,90,68,90,21,18,20,17,1,1,4.7620000000000005,5.556,9,6,22,0,0,1,1,15.4,6.5999999999999996,8.8000000000000007,48.840000000000003,7,12,32,9,8,13,3,40,15,19,10,147,2132
6,50201,Alcains,2463,2559,2331,2446,1248,1099,1104,975,144,124,11.538,11.282999999999999,51,828,1200,22,33,122,91,135.90000000000001,66.700000000000003,69.299999999999997,44.149999999999999,388,231,1343,264,237,308,233,1398,274,346,6,79,1284
6,50207,Escalos de Baixo,350,396,342,392,180,150,160,119,20,31,11.111000000000001,20.667000000000002,14,97,168,0,6,20,25,16.199999999999999,7.5999999999999996,8.5999999999999996,50.039999999999999,35,28,193,50,44,37,30,189,55,85,6,79,1290
6,50211,Lardosa,446,515,447,521,192,163,160,144,32,19,16.667000000000002,11.656000000000001,18,107,179,3,1,29,18,21.600000000000001,10,11.6,51.119999999999997,49,36,228,69,64,46,28,232,85,124,6,79,1294
6,50222,São Vicente da Beira,609,650,575,616,228,153,209,135,19,18,8.3330000000000002,11.765000000000001,24,155,165,1,5,18,13,12.6,6.0999999999999996,6.5,52.460000000000001,58,58,295,93,105,52,43,266,122,167,6,79,1305
6,50223,Sarzedas,613,722,602,715,193,107,185,101,8,6,4.1449999999999996,5.6070000000000002,37,106,143,1,0,7,6,7.7999999999999998,3.6000000000000001,4.2000000000000002,61.659999999999997,22,36,248,127,180,25,27,239,178,253,6,79,1306
6,50503,Idanha-a-Nova,1125,1227,1135,1284,515,482,482,439,33,43,6.4080000000000004,8.9209999999999994,112,121,688,4,14,29,29,10.300000000000001,4.9000000000000004,5.4000000000000004,46.689999999999998,175,84,585,112,169,145,105,579,137,261,6,82,1373
